image,sigma,algorithm,search radius,neighbor radius,psnr,SSIM,execution time (s)
peppers,30,cnlm_cuda,10,3,27.329099,0.989561,3.148000
peppers,40,noisy,-,-,16.067271,0.865052,-
peppers,40,swnlm,5,1,25.561323,0.984572,8.633000
peppers,40,cnlm,5,1,24.023884,0.978060,0.651000
peppers,40,swnlm_cuda,5,1,25.567529,0.984594,0.143000
peppers,40,cnlm_cuda,5,1,24.023884,0.978060,0.166000
peppers,40,swnlm,5,2,27.248595,0.989492,24.739000
peppers,40,cnlm,5,2,24.805411,0.981656,1.087000
peppers,40,swnlm_cuda,5,2,27.252052,0.989501,0.360000
peppers,40,cnlm_cuda,5,2,24.805411,0.981656,0.448000
peppers,40,swnlm,5,3,27.297791,0.989607,52.957000
peppers,40,cnlm,5,3,24.862398,0.981892,1.646000
peppers,40,swnlm_cuda,5,3,27.299894,0.989612,0.857000
peppers,40,cnlm_cuda,5,3,24.862398,0.981892,0.872000
peppers,40,swnlm,8,1,25.759423,0.985248,20.526000
peppers,40,cnlm,8,1,24.444799,0.980044,1.534000
peppers,40,swnlm_cuda,8,1,25.762321,0.985258,0.334000
peppers,40,cnlm_cuda,8,1,24.444799,0.980044,0.394000
peppers,40,swnlm,8,2,27.709981,0.990495,59.093000
peppers,40,cnlm,8,2,25.329067,0.983605,2.583000
peppers,40,swnlm_cuda,8,2,27.712065,0.990499,0.852000
peppers,40,cnlm_cuda,8,2,25.329067,0.983605,1.068000
peppers,40,swnlm,8,3,27.940414,0.990959,126.962000
peppers,40,cnlm,8,3,25.392352,0.983830,3.920000
peppers,40,swnlm_cuda,8,3,27.941948,0.990962,2.028000
peppers,40,cnlm_cuda,8,3,25.392352,0.983830,2.064000
peppers,40,swnlm,10,1,25.760767,0.985243,31.253000
peppers,40,cnlm,10,1,24.471165,0.980091,2.328000
peppers,40,swnlm_cuda,10,1,25.762776,0.985250,0.504000
peppers,40,cnlm_cuda,10,1,24.471165,0.980091,0.595000
peppers,40,swnlm,10,2,27.810401,0.990681,90.028000
peppers,40,cnlm,10,2,25.374251,0.983654,3.931000
peppers,40,swnlm_cuda,10,2,27.811977,0.990685,1.298000
peppers,40,cnlm_cuda,10,2,25.374251,0.983654,1.616000
peppers,40,swnlm,10,3,28.091183,0.991229,193.827000
peppers,40,cnlm,10,3,25.438482,0.983875,5.974000
peppers,40,swnlm_cuda,10,3,28.092478,0.991231,3.092000
peppers,40,cnlm_cuda,10,3,25.438482,0.983875,3.147000
peppers,50,noisy,-,-,14.138721,0.805044,-
peppers,50,swnlm,5,1,24.127991,0.978566,8.627000
peppers,50,cnlm,5,1,22.358809,0.967852,0.652000
peppers,50,swnlm_cuda,5,1,24.134019,0.978596,0.145000
peppers,50,cnlm_cuda,5,1,22.358809,0.967852,0.166000
peppers,50,swnlm,5,2,26.079949,0.986283,24.756000
peppers,50,cnlm,5,2,23.196589,0.973504,1.088000
peppers,50,swnlm_cuda,5,2,26.083287,0.986293,0.360000
peppers,50,cnlm_cuda,5,2,23.196589,0.973504,0.448000
peppers,50,swnlm,5,3,26.263794,0.986837,52.995000
peppers,50,cnlm,5,3,23.258460,0.973878,1.646000
peppers,50,swnlm_cuda,5,3,26.265649,0.986842,0.857000
peppers,50,cnlm_cuda,5,3,23.258460,0.973878,0.872000
peppers,50,swnlm,8,1,24.361372,0.979698,20.537000
peppers,50,cnlm,8,1,22.808407,0.971054,1.530000
peppers,50,swnlm_cuda,8,1,24.364186,0.979711,0.334000
peppers,50,cnlm_cuda,8,1,22.808407,0.971054,0.394000
peppers,50,swnlm,8,2,26.625058,0.987832,59.119000
peppers,50,cnlm,8,2,23.756338,0.976581,2.585000
peppers,50,swnlm_cuda,8,2,26.626901,0.987837,0.852000
peppers,50,cnlm_cuda,8,2,23.756338,0.976581,1.068000
peppers,50,swnlm,8,3,27.033701,0.988872,126.998000
peppers,50,cnlm,8,3,23.824853,0.976930,3.940000
peppers,50,swnlm_cuda,8,3,27.034883,0.988875,2.028000
peppers,50,cnlm_cuda,8,3,23.824853,0.976930,2.064000
peppers,50,swnlm,10,1,24.365179,0.979713,31.309000
peppers,50,cnlm,10,1,22.846887,0.971232,2.326000
peppers,50,swnlm_cuda,10,1,24.367156,0.979722,0.504000
peppers,50,cnlm_cuda,10,1,22.846887,0.971232,0.595000
peppers,50,swnlm,10,2,26.739808,0.988115,90.144000
peppers,50,cnlm,10,2,23.815446,0.976723,3.934000
peppers,50,swnlm_cuda,10,2,26.741158,0.988119,1.298000
peppers,50,cnlm_cuda,10,2,23.815446,0.976723,1.615000
peppers,50,swnlm,10,3,27.213392,0.989272,193.796000
peppers,50,cnlm,10,3,23.884797,0.977063,5.975000
peppers,50,swnlm_cuda,10,3,27.214387,0.989274,3.092000
peppers,50,cnlm_cuda,10,3,23.884797,0.977063,3.147000
peppers,60,noisy,-,-,12.561929,0.748243,-
peppers,60,swnlm,5,1,22.790428,0.970819,8.627000
peppers,60,cnlm,5,1,20.966032,0.955767,0.662000
peppers,60,swnlm_cuda,5,1,22.796351,0.970859,0.144000
peppers,60,cnlm_cuda,5,1,20.966032,0.955767,0.166000
peppers,60,swnlm,5,2,25.036713,0.982603,24.760000
peppers,60,cnlm,5,2,21.842079,0.963890,1.088000
peppers,60,swnlm_cuda,5,2,25.039902,0.982615,0.360000
peppers,60,cnlm_cuda,5,2,21.842079,0.963890,0.448000
peppers,60,swnlm,5,3,25.359482,0.983828,52.959000
peppers,60,cnlm,5,3,21.907962,0.964436,1.646000
peppers,60,swnlm_cuda,5,3,25.361133,0.983834,0.857000
peppers,60,cnlm_cuda,5,3,21.907962,0.964436,0.871000
peppers,60,swnlm,8,1,23.064213,0.972675,20.543000
peppers,60,cnlm,8,1,21.441750,0.960524,1.535000
peppers,60,swnlm_cuda,8,1,23.066890,0.972691,0.334000
peppers,60,cnlm_cuda,8,1,21.441750,0.960524,0.394000
peppers,60,swnlm,8,2,25.640113,0.984808,59.189000
peppers,60,cnlm,8,2,22.429573,0.968367,2.583000
peppers,60,swnlm_cuda,8,2,25.641853,0.984814,0.852000
peppers,60,cnlm_cuda,8,2,22.429573,0.968367,1.068000
peppers,60,swnlm,8,3,26.185186,0.986521,126.943000
peppers,60,cnlm,8,3,22.502517,0.968871,3.918000
peppers,60,swnlm_cuda,8,3,26.186259,0.986524,2.028000
peppers,60,cnlm_cuda,8,3,22.502517,0.968871,2.064000
peppers,60,swnlm,10,1,23.071456,0.972738,31.272000
peppers,60,cnlm,10,1,21.484119,0.960840,2.327000
peppers,60,swnlm_cuda,10,1,23.073290,0.972749,0.504000
peppers,60,cnlm_cuda,10,1,21.484119,0.960840,0.595000
peppers,60,swnlm,10,2,25.757173,0.985179,90.083000
peppers,60,cnlm,10,2,22.489392,0.968567,3.934000
peppers,60,swnlm_cuda,10,2,25.758461,0.985183,1.298000
peppers,60,cnlm_cuda,10,2,22.489392,0.968567,1.615000
peppers,60,swnlm,10,3,26.378889,0.987050,193.922000
peppers,60,cnlm,10,3,22.563059,0.969054,5.973000
peppers,60,swnlm_cuda,10,3,26.379724,0.987052,3.093000
peppers,60,cnlm_cuda,10,3,22.563059,0.969054,3.149000
livingroom,0,original,-,-,inf,1.000000,-
livingroom,10,noisy,-,-,28.122614,0.987323,-
livingroom,10,swnlm,5,1,31.863168,0.994663,8.544000
livingroom,10,cnlm,5,1,31.860023,0.994704,0.653000
livingroom,10,swnlm_cuda,5,1,31.885561,0.994691,0.140000
livingroom,10,cnlm_cuda,5,1,31.860023,0.994704,0.166000
livingroom,10,swnlm,5,2,31.697591,0.994504,24.304000
livingroom,10,cnlm,5,2,31.852938,0.994698,1.088000
livingroom,10,swnlm_cuda,5,2,31.707205,0.994516,0.360000
livingroom,10,cnlm_cuda,5,2,31.852938,0.994698,0.448000
livingroom,10,swnlm,5,3,31.109505,0.993710,52.313000
livingroom,10,cnlm,5,3,31.838712,0.994681,1.646000
livingroom,10,swnlm_cuda,5,3,31.113711,0.993717,0.856000
livingroom,10,cnlm_cuda,5,3,31.838712,0.994681,0.872000
livingroom,10,swnlm,8,1,31.890795,0.994660,20.306000
livingroom,10,cnlm,8,1,32.160243,0.995038,1.535000
livingroom,10,swnlm_cuda,8,1,31.907220,0.994680,0.333000
livingroom,10,cnlm_cuda,8,1,32.160243,0.995038,0.394000
livingroom,10,swnlm,8,2,31.850447,0.994686,57.891000
livingroom,10,cnlm,8,2,32.180631,0.995068,2.584000
livingroom,10,swnlm_cuda,8,2,31.859101,0.994697,0.851000
livingroom,10,cnlm_cuda,8,2,32.180631,0.995068,1.068000
livingroom,10,swnlm,8,3,31.269204,0.993939,125.182000
livingroom,10,cnlm,8,3,32.165459,0.995052,3.917000
livingroom,10,swnlm_cuda,8,3,31.273185,0.993944,2.025000
livingroom,10,cnlm_cuda,8,3,32.165459,0.995052,2.063000
livingroom,10,swnlm,10,1,31.878840,0.994624,30.829000
livingroom,10,cnlm,10,1,32.243024,0.995115,2.327000
livingroom,10,swnlm_cuda,10,1,31.892923,0.994642,0.504000
livingroom,10,cnlm_cuda,10,1,32.243024,0.995115,0.595000
livingroom,10,swnlm,10,2,31.898993,0.994740,88.137000
livingroom,10,cnlm,10,2,32.282684,0.995169,3.933000
livingroom,10,swnlm_cuda,10,2,31.907399,0.994750,1.297000
livingroom,10,cnlm_cuda,10,2,32.282684,0.995169,1.616000
livingroom,10,swnlm,10,3,31.327021,0.994019,190.901000
livingroom,10,cnlm,10,3,32.268261,0.995155,5.971000
livingroom,10,swnlm_cuda,10,3,31.330953,0.994024,3.087000
livingroom,10,cnlm_cuda,10,3,32.268261,0.995155,3.147000
livingroom,20,noisy,-,-,22.119925,0.948866,-
livingroom,20,swnlm,5,1,28.158819,0.987372,8.596000
livingroom,20,cnlm,5,1,27.669509,0.986065,0.662000
livingroom,20,swnlm_cuda,5,1,28.169110,0.987402,0.143000
livingroom,20,cnlm_cuda,5,1,27.669509,0.986065,0.166000
livingroom,20,swnlm,5,2,28.294004,0.987857,24.590000
livingroom,20,cnlm,5,2,27.957447,0.986926,1.088000
livingroom,20,swnlm_cuda,5,2,28.302788,0.987882,0.360000
livingroom,20,cnlm_cuda,5,2,27.957447,0.986926,0.448000
livingroom,20,swnlm,5,3,27.725184,0.986312,52.758000
livingroom,20,cnlm,5,3,27.972496,0.986970,1.646000
livingroom,20,swnlm_cuda,5,3,27.729854,0.986327,0.856000
livingroom,20,cnlm_cuda,5,3,27.972496,0.986970,0.872000
livingroom,20,swnlm,8,1,28.195505,0.987345,20.439000
livingroom,20,cnlm,8,1,27.956033,0.986729,1.534000
livingroom,20,swnlm_cuda,8,1,28.201071,0.987362,0.334000
livingroom,20,cnlm_cuda,8,1,27.956033,0.986729,0.394000
livingroom,20,swnlm,8,2,28.500822,0.988269,58.602000
livingroom,20,cnlm,8,2,28.298738,0.987635,2.588000
livingroom,20,swnlm_cuda,8,2,28.508150,0.988289,0.851000
livingroom,20,cnlm_cuda,8,2,28.298738,0.987635,1.065000
livingroom,20,swnlm,8,3,27.973975,0.987029,126.179000
livingroom,20,cnlm,8,3,28.316733,0.987682,3.917000
livingroom,20,swnlm_cuda,8,3,27.978379,0.987042,2.026000
livingroom,20,cnlm_cuda,8,3,28.316733,0.987682,2.063000
livingroom,20,swnlm,10,1,28.183163,0.987253,31.105000
livingroom,20,cnlm,10,1,27.995912,0.986702,2.322000
livingroom,20,swnlm_cuda,10,1,28.187254,0.987265,0.504000
livingroom,20,cnlm_cuda,10,1,27.995912,0.986702,0.595000
livingroom,20,swnlm,10,2,28.538369,0.988283,89.264000
livingroom,20,cnlm,10,2,28.349861,0.987590,3.932000
livingroom,20,swnlm_cuda,10,2,28.544916,0.988302,1.299000
livingroom,20,cnlm_cuda,10,2,28.349861,0.987590,1.616000
livingroom,20,swnlm,10,3,28.055385,0.987236,192.737000
livingroom,20,cnlm,10,3,28.368698,0.987636,5.971000
livingroom,20,swnlm_cuda,10,3,28.059688,0.987249,3.090000
livingroom,20,cnlm_cuda,10,3,28.368698,0.987636,3.148000
livingroom,30,noisy,-,-,18.604165,0.887988,-
livingroom,30,swnlm,5,1,25.950244,0.979097,8.624000
livingroom,30,cnlm,5,1,25.075050,0.974686,0.652000
livingroom,30,swnlm_cuda,5,1,25.956735,0.979129,0.143000
livingroom,30,cnlm_cuda,5,1,25.075050,0.974686,0.166000
livingroom,30,swnlm,5,2,26.349669,0.980654,24.644000
livingroom,30,cnlm,5,2,25.529156,0.976973,1.088000
livingroom,30,swnlm_cuda,5,2,26.355278,0.980680,0.360000
livingroom,30,cnlm_cuda,5,2,25.529156,0.976973,0.448000
livingroom,30,swnlm,5,3,26.045018,0.979592,52.895000
livingroom,30,cnlm,5,3,25.559936,0.977117,1.646000
livingroom,30,swnlm_cuda,5,3,26.049004,0.979611,0.857000
livingroom,30,cnlm_cuda,5,3,25.559936,0.977117,0.871000
livingroom,30,swnlm,8,1,26.038158,0.979288,20.485000
livingroom,30,cnlm,8,1,25.352175,0.975609,1.532000
livingroom,30,swnlm_cuda,8,1,26.041298,0.979304,0.333000
livingroom,30,cnlm_cuda,8,1,25.352175,0.975609,0.394000
livingroom,30,swnlm,8,2,26.550340,0.981079,58.864000
livingroom,30,cnlm,8,2,25.831581,0.977623,2.582000
livingroom,30,swnlm_cuda,8,2,26.554080,0.981096,0.852000
livingroom,30,cnlm_cuda,8,2,25.831581,0.977623,1.068000
livingroom,30,swnlm,8,3,26.368756,0.980697,126.553000
livingroom,30,cnlm,8,3,25.862350,0.977738,3.917000
livingroom,30,swnlm_cuda,8,3,26.372171,0.980713,2.028000
livingroom,30,cnlm_cuda,8,3,25.862350,0.977738,2.063000
livingroom,30,swnlm,10,1,26.036279,0.979192,31.194000
livingroom,30,cnlm,10,1,25.374586,0.975358,2.327000
livingroom,30,swnlm_cuda,10,1,26.038460,0.979202,0.504000
livingroom,30,cnlm_cuda,10,1,25.374586,0.975358,0.595000
livingroom,30,swnlm,10,2,26.575438,0.980985,89.694000
livingroom,30,cnlm,10,2,25.848586,0.977194,3.931000
livingroom,30,swnlm_cuda,10,2,26.578529,0.981000,1.298000
livingroom,30,cnlm_cuda,10,2,25.848586,0.977194,1.616000
livingroom,30,swnlm,10,3,26.428662,0.980752,193.176000
livingroom,30,cnlm,10,3,25.878180,0.977290,5.972000
livingroom,30,swnlm_cuda,10,3,26.431752,0.980766,3.091000
livingroom,30,cnlm_cuda,10,3,25.878180,0.977290,3.148000
livingroom,40,noisy,-,-,16.085449,0.815351,-
livingroom,40,swnlm,5,1,24.320201,0.969873,8.618000
livingroom,40,cnlm,5,1,23.138981,0.960812,0.651000
livingroom,40,swnlm_cuda,5,1,24.325674,0.969910,0.140000
livingroom,40,cnlm_cuda,5,1,23.138981,0.960812,0.166000
livingroom,40,swnlm,5,2,24.972523,0.973218,24.735000
livingroom,40,cnlm,5,2,23.703121,0.965159,1.088000
livingroom,40,swnlm_cuda,5,2,24.976406,0.973243,0.360000
livingroom,40,cnlm_cuda,5,2,23.703121,0.965159,0.448000
livingroom,40,swnlm,5,3,24.814688,0.972429,52.962000
livingroom,40,cnlm,5,3,23.742783,0.965435,1.646000
livingroom,40,swnlm_cuda,5,3,24.817469,0.972448,0.885000
livingroom,40,cnlm_cuda,5,3,23.742783,0.965435,0.892000
livingroom,40,swnlm,8,1,24.447140,0.970443,20.513000
livingroom,40,cnlm,8,1,23.446708,0.962504,1.531000
livingroom,40,swnlm_cuda,8,1,24.449702,0.970460,0.346000
livingroom,40,cnlm_cuda,8,1,23.446708,0.962504,0.408000
livingroom,40,swnlm,8,2,25.216234,0.973954,58.983000
livingroom,40,cnlm,8,2,24.035690,0.966242,2.583000
livingroom,40,swnlm_cuda,8,2,25.218464,0.973968,0.876000
livingroom,40,cnlm_cuda,8,2,24.035690,0.966242,1.069000
livingroom,40,swnlm,8,3,25.166369,0.973696,126.834000
livingroom,40,cnlm,8,3,24.074725,0.966451,3.917000
livingroom,40,swnlm_cuda,8,3,25.168477,0.973710,2.043000
livingroom,40,cnlm_cuda,8,3,24.074725,0.966451,2.079000
livingroom,40,swnlm,10,1,24.455065,0.970372,31.242000
livingroom,40,cnlm,10,1,23.470879,0.962100,2.326000
livingroom,40,swnlm_cuda,10,1,24.456778,0.970384,0.508000
livingroom,40,cnlm_cuda,10,1,23.470879,0.962100,0.600000
livingroom,40,swnlm,10,2,25.247730,0.973839,89.944000
livingroom,40,cnlm,10,2,24.055441,0.965532,3.933000
livingroom,40,swnlm_cuda,10,2,25.249416,0.973850,1.298000
livingroom,40,cnlm_cuda,10,2,24.055441,0.965532,1.617000
livingroom,40,swnlm,10,3,25.247052,0.973750,193.604000
livingroom,40,cnlm,10,3,24.093136,0.965709,5.972000
livingroom,40,swnlm_cuda,10,3,25.248809,0.973762,3.092000
livingroom,40,cnlm_cuda,10,3,24.093136,0.965709,3.147000
livingroom,50,noisy,-,-,14.147487,0.745988,-
livingroom,50,swnlm,5,1,23.020686,0.959853,8.619000
livingroom,50,cnlm,5,1,21.653800,0.945436,0.660000
livingroom,50,swnlm_cuda,5,1,23.026010,0.959901,0.139000
livingroom,50,cnlm_cuda,5,1,21.653800,0.945436,0.165000
livingroom,50,swnlm,5,2,24.048407,0.967216,24.729000
livingroom,50,cnlm,5,2,22.301371,0.952482,1.087000
livingroom,50,swnlm_cuda,5,2,24.051375,0.967239,0.360000
livingroom,50,cnlm_cuda,5,2,22.301371,0.952482,0.448000
livingroom,50,swnlm,5,3,23.992103,0.966569,52.995000
livingroom,50,cnlm,5,3,22.347918,0.952937,1.646000
livingroom,50,swnlm_cuda,5,3,23.994053,0.966585,0.857000
livingroom,50,cnlm_cuda,5,3,22.347918,0.952937,0.872000
livingroom,50,swnlm,8,1,23.179267,0.961022,20.517000
livingroom,50,cnlm,8,1,22.000016,0.948577,1.534000
livingroom,50,swnlm_cuda,8,1,23.181744,0.961043,0.334000
livingroom,50,cnlm_cuda,8,1,22.000016,0.948577,0.394000
livingroom,50,swnlm,8,2,24.322371,0.968427,59.044000
livingroom,50,cnlm,8,2,22.678467,0.954653,2.583000
livingroom,50,swnlm_cuda,8,2,24.324007,0.968439,0.851000
livingroom,50,cnlm_cuda,8,2,22.678467,0.954653,1.060000
livingroom,50,swnlm,8,3,24.375296,0.968155,126.884000
livingroom,50,cnlm,8,3,22.724889,0.955006,3.916000
livingroom,50,swnlm_cuda,8,3,24.376632,0.968166,2.028000
livingroom,50,cnlm_cuda,8,3,22.724889,0.955006,2.063000
livingroom,50,swnlm,10,1,23.189044,0.960985,31.247000
livingroom,50,cnlm,10,1,22.035800,0.948265,2.329000
livingroom,50,swnlm_cuda,10,1,23.190733,0.961000,0.505000
livingroom,50,cnlm_cuda,10,1,22.035800,0.948265,0.595000
livingroom,50,swnlm,10,2,24.361041,0.968401,90.069000
livingroom,50,cnlm,10,2,22.712100,0.953883,3.933000
livingroom,50,swnlm_cuda,10,2,24.362227,0.968410,1.299000
livingroom,50,cnlm_cuda,10,2,22.712100,0.953883,1.616000
livingroom,50,swnlm,10,3,24.441785,0.968120,193.878000
livingroom,50,cnlm,10,3,22.757440,0.954189,5.972000
livingroom,50,swnlm_cuda,10,3,24.442879,0.968130,3.095000
livingroom,50,cnlm_cuda,10,3,22.757440,0.954189,3.147000
livingroom,60,noisy,-,-,12.562033,0.687791,-
livingroom,60,swnlm,5,1,21.931274,0.948745,8.630000
livingroom,60,cnlm,5,1,20.381365,0.927578,0.649000
livingroom,60,swnlm_cuda,5,1,21.936780,0.948808,0.146000
livingroom,60,cnlm_cuda,5,1,20.381365,0.927578,0.164000
livingroom,60,swnlm,5,2,23.159729,0.960010,24.725000
livingroom,60,cnlm,5,2,21.086642,0.937883,1.087000
livingroom,60,swnlm_cuda,5,2,23.162318,0.960034,0.360000
livingroom,60,cnlm_cuda,5,2,21.086642,0.937883,0.448000
livingroom,60,swnlm,5,3,23.211564,0.959968,52.979000
livingroom,60,cnlm,5,3,21.138224,0.938558,1.646000
livingroom,60,swnlm_cuda,5,3,23.213072,0.959984,0.850000
livingroom,60,cnlm_cuda,5,3,21.138224,0.938558,0.865000
livingroom,60,swnlm,8,1,22.123013,0.950638,20.559000
livingroom,60,cnlm,8,1,20.760410,0.932673,1.533000
livingroom,60,swnlm_cuda,8,1,22.125560,0.950666,0.334000
livingroom,60,cnlm_cuda,8,1,20.760410,0.932673,0.394000
livingroom,60,swnlm,8,2,23.496156,0.962005,59.125000
livingroom,60,cnlm,8,2,21.504939,0.941655,2.584000
livingroom,60,swnlm_cuda,8,2,23.497513,0.962018,0.851000
livingroom,60,cnlm_cuda,8,2,21.504939,0.941655,1.060000
livingroom,60,swnlm,8,3,23.649334,0.962216,126.952000
livingroom,60,cnlm,8,3,21.557157,0.942191,3.918000
livingroom,60,swnlm_cuda,8,3,23.650239,0.962225,2.029000
livingroom,60,cnlm_cuda,8,3,21.557157,0.942191,2.063000
livingroom,60,swnlm,10,1,22.142086,0.950700,31.225000
livingroom,60,cnlm,10,1,20.805772,0.932613,2.330000
livingroom,60,swnlm_cuda,10,1,22.143846,0.950719,0.505000
livingroom,60,cnlm_cuda,10,1,20.805772,0.932613,0.595000
livingroom,60,swnlm,10,2,23.563532,0.962206,90.107000
livingroom,60,cnlm,10,2,21.549232,0.940969,3.934000
livingroom,60,swnlm_cuda,10,2,23.564531,0.962215,1.310000
livingroom,60,cnlm_cuda,10,2,21.549232,0.940969,1.629000
livingroom,60,swnlm,10,3,23.736845,0.962349,193.916000
livingroom,60,cnlm,10,3,21.600511,0.941443,5.974000
livingroom,60,swnlm_cuda,10,3,23.737572,0.962356,3.115000
livingroom,60,cnlm_cuda,10,3,21.600511,0.941443,3.169000
